date,data,cols
1205,"Medtronic Announces Expensive Settlement, Reports In-line Quarter S&P 500: 715 Days Since Last 10 Percent Correction Medtronic Reports CE Mark, Launch of NC Euphora(TM) Coronary Balloon UPDATE: Medtronic Posts Drop In Q4 Earnings, Settles Patent Dispute With Edwards Lifesciences UPDATE: Edwards Lifesciences-Intends to Use Upfront Payment, After Taxes, to Repay Outstanding Bank Debt Under Credit Facility Medtronic, Inc. Sees FY2015 EPS $4.00-4.10 vs $4.09 Est Medtronic, Inc. Reports Q4 EPS of $1.12, Inline; Revenue of $4.57B vs $4.58B Est UPDATE: Medtronic to Pay Edwards $750M UPDATE: Medtronic to Pay Edwards $750M and at Lease $40M Annually Through April 2022 Edwards Lifesciences, Medtronic Report Global Settlement for Transcatheter V #PreMarket Primer: Tuesday, May 20: Credit Suisse Pleads Guilty; Will Pay $2.6 Billion In Fines Earnings Scheduled For May 20, 2014 Medtronic settles litigation Medtronic Reports Mixed Q4, Settles With Edwards Medtronic Posts In-Line Earnings, Settles with Edwards - Analyst Blog",channel1
1206,"Morgan Stanley Sees Potentially Encouraging Outlook For Medtronic Medtronic Reports CoreValve System Shows Positive Clinical Performance in Two Years in 'Real World' ADVANCE Study #PreMarket Primer: Wednesday, May 21: Russian Troops Leave Ukrainian Border",channel1
1207,Medtronic Unveils New CoreValve Data - Analyst Blog Medtronic Earnings Drags Medical Device ETF Lower - ETF News And Commentary,channel1
1208,,channel1
1209,Edwards Lifesciences Upped to Buy - Analyst Blog,channel1
1210,DoJ Says Medtronic Will Pay $9.9M to Resolve Claims Related to Kickbacks to Physicians - Bloomberg,channel1
1211,Oakmark's Bill Nygren's Top Holdings Led by Bank of America and Oracle,channel1
1212,"Becton, Dickinson and Co. (BDX) Dividend Stock Analysis",channel1
1213,"Medtronic Announces Launch of Advisa, Ensura SR MRI(TM) Surescan(R) in Europe Outlook for June 2014",channel1
1214,,channel1
1215,"Benzinga's M&A Chatter for Wednesday June 4, 2014 Medtronic Discusses Takeover Bid For Smith & Nephew Medtronic Evaluating Takeover Bid for Smith & Nephew - Bloomberg Medtronic Announces Availability of Aortic, Peripheral Solutions to US Market Medtronic's Advisa, Ensura Pacemakers Win CE Mark - Analyst Blog Cyberonics Shocks Investors With Weak Profit Guidance",channel1
1216,"Morning Market Losers Morgan Stanley Sees Possible Questions For Medtronic From Potential Smith & Nephew Deal From Medtronic's Analyst Meeting: Affirms FY15 Sales Growth Guidance, Expecting Long-Term Sales Growth in Mid-Single Digit Range, EPS Growth 200-400 Bps Faster Than Sales Medtronic: A Lesson on Reasonableness Despite New Highs Medtronic, Smith & Nephew Buyout Rumors Under Fire Medtronic's Advisa, Ensura Pacemakers Win CE Mark (Revised) - Analyst Blog",channel1
1217,Oppenheimer's 5 Highlights From Medtronic's Analyst Day,channel1
1218,"Medical Device Companies' Future Remains Bright, Albeit Slow Penetration Medtronic Enriches Endovascular Solutions - Analyst Blog",channel1
1219,Medtronic Special Litigation Committee Concludes That Claims Against Co's Officers In Shareholder Demand Letters and Derivative Lawsuits Were Without Merit -8-K,channel1
1220,,channel1
1221,UPDATE: Medtronic Says Study of CoreValve Met Primary Endpoint with High Survival Medtronic Announces CoreValve Receives FDA Approval for Patients at High Risk for Surgery,channel1
1222,Medtronic's CoreValve TransCatheter is Now FDA Approved - Analyst Blog,channel1
1223,"Market Wrap For June 16: M&A Frenzy Keep Indices In Positive Territory Wall Street Comfortable With Covidien Buy; Some See Move By Johnson & Johnson Merger Monday Highlights From The Morning's Announcements Mid-Afternoon Market Update: US Stocks Reverse Earlier Loses; Fusion-io Shares Jump On SanDisk Buyout Mid-Day Market Movers For Monday, June 16, 2014 Mid-Day Market Update: US Stocks Turn Red; Fusion-IO Shares Jump On SanDisk Buyout Medtronic's Covidien Purchase Could Be Subject to No Change in US Tax Law, Medtronic Being Considered a US Co. Could End the Deal - Bloomberg UPDATE: JP Morgan Upgrades Medtronic to Overweight Top Performing Industries For June 16, 2014 Benzinga's Volume Movers Mid-Morning Market Update: Markets Mostly Higher; Medtronic To Acquire Covidien For $42.9B S&P Says May Downgrade Medtronic Morning Market Movers Medtronic Raises Qtr. Dividend from $0.28 to $0.305/Share From Medtronic/Covidien Call: Sales Synergies Are Expected to Be Positive From Medtronic/Covidien Call: Medtronic Has a Positive Outlook on Synergies Between Cos. From Medtronic/Covidien Call to Discuss Deal: Medtronic is Optimistic the Covidien Deal Will Not Slow Co.'s Pace of Future Deals Benzinga's Top #PreMarket Gainers ETF Outlook For The Week Of June 16, 2014 (FPX, IHI, XHB, GULF, MDT, COV) US Stock Futures Decline Ahead Of Economic Data #PreMarket Primer: Monday, June 16: Rebels Seize Another Iraqi City JP Morgan Upgrades Medtronic, Inc. to Overweight, Raises PT to $78.00 William Blair Upgrades Medtronic, Inc. to Outperform Covidien Shares Bid at $94.00 Premarket, Up 30% from Friday's Close, Following Medtronic $93.22/Share Cash-Stock Deal Announcement Stocks To Watch For June 16, 2014 Global M&A Up 73% To $1.6 Trillion; Health, Media Top Mergers, Mergers All Around Medtronic-Covidien Deal Says Size Matters In Devices Medtronic to Acquire Covidien for $42.9B - Analyst Blog Medical Device ETF in Focus as Medtronic Buys Covidien - ETF News And Commentary Major Averages' Gains Fade; Lithia Soars On Acquisition Medtronic Buying Covidien, Becoming Device Colossus Stock Futures Point Lower; Deals Lift Medtronic, Williams Medtronic to Buy Covidien for $42.0 Billion U.S. Stocks Fall on Iraq Worries Iraq Instability Pressures Stock Futures, Lifts Oil",channel1
1224,"Medtronic CFO Ellis Currently Speaking at Wells Fargo's Healthcare Conference: Noted Co. Could Have Done Covidien Deal without Inversion, Said Benefits of Taxes Outweighed Political Risks Benzinga's Volume Movers UPDATE: Credit Suisse Upgrades Medtronic Following COV Acquisition BTIG Research Upgrades Medtronic, Inc. to Buy, Announces $73.00 PT UPDATE: Morgan Stanley Upgrades Medtronic Following Acquisition Of COV Benzinga's Top Upgrades US Stock Futures Edge Higher Ahead Of Consumer Price Index #PreMarket Primer: Tuesday, June 17: US Considering Air Strikes In Iraq Credit Suisse Upgrades Medtronic, Inc. to Outperform, Raises PT to $70.00 Morgan Stanley Upgrades Medtronic, Inc. to Overweight RBC Capital Upgrades Medtronic, Inc. to Outperform, Raises PT to $73.00 Edwards Lifesciences Edwards Lifesciences Rises After Sapien XT Approval Stock Market News for June 17, 2014 - Market News Strength Seen in Covidien (COV): Stock Soars 20.5% - Tale of the Tape",channel1
1225,"Market Wrap For June 18: Markets Rally On Fed Comments And Tapering Headwinds For C.R. Bard, According To Barclays Barclays Upgrades Medtronic, Inc. to Overweight, Raises PT to $73.00 Medtronic, Sanofi to Form Strategic Diabetes Alliance - Analyst Blog",channel1
1226,"Medtronic Issues Prelim. Outcomes for Micra(TM) TPS, Says Most Successfully Planted at One, Three Months Medtronic's Adaptive CRT Helps Fight Atrial Fibrillation - Analyst Blog",channel1
1227,"UPDATE: Medtronic Disclosure of Intrusion Found in 10K Medtronic Says Discovered 'Unauthorized Intrusion' to Systems, Said Patient Data Was Not Affected - Bloomberg Benzinga's Top Upgrades Jefferies Upgrades Medtronic, Inc. to Buy, Raises PT to $75.00 Medtronic cyberattack victim Medtronic's Micra Pacemaker Spells Success in Prelim Study - Analyst Blog Medtronic Suffered Breach",channel1
1228,"Rumor Of Massive Monsanto-Syngenta Deal Gets Agriculture Sector Moving Medtronic Rejected by Supreme Court Related to Paraplegic Suit - Bloomberg Stryker Momentum Continues but M&A Activities Pose Threat - Analyst Blog Stock Market News for June 23, 2014 - Market News",channel1
1229,Covidien Launches New PED to Treat Brain Aneurysm - Analyst Blog,channel1
1230,"Benzinga's M&A Chatter for Wednesday June 25, 2014 Medtronic Announces CRYSTAL AF Trial Showed Insertable Cardiac Monitors Detect Atrial Fibrillation in Stroke Patients Better Than Standard Care Hearing Deal Reporter Says Volcano Possible Takeover Target for Medtronic, Abbott MEDTRONIC Bill Frels Comments on Medtronic Inc Bill Frels' Mairs & Power Balance Fund First Quarter 2014 Commentary Patent Infringement War Continues Between Covidien and J&J Unit - Analyst Blog",channel1
1231,"S&P: Cut Corporate Taxes to Create 10M New Jobs Medtronic's Cardiac Monitor Boosts AF Detection in Stroke Patients - Analyst Blog Edwards Lifesciences' Sapien XT Gains Approval, Competition Rife - Analyst Blog",channel1
1232,,channel1
1233,,channel1
1234,"Ex-Dividends For July 1, 2014 Stock Market News for July 01, 2014 - Market News",channel1
1235,4 Top Performing Health Care Stocks With More Upside Potential Soaring Indian Coronary Stent Market Puts These Stocks in Focus - Analyst Blog 3 Best Performing Stocks of June - Analyst Blog,channel1
1236,Medtronic's MiniMed Insulin Pump: A Key to Type 2 Diabetes Cure - Analyst Blog,channel1
1237,M&A Activity Hits 7-Year Peak: Next 3 Takeover Targets - Analyst Blog,channel1
1238,"Deutsche Bank Reiterates On Medtronic And Covidien Amid Acquisition Proposal Option Alert: Medtronic Jan $70 Call; 9,037 Contracts Traded vs 1,574 OI; Currently $63.69 St. Jude Medical Hits New Lifetime High - Analyst Blog In Pursuit of Shire, AbbVie Eyes Lower Taxes in UK",channel1
1239,St. Jude Medical Looks Attractive With Solid Returns - Analyst Blog,channel1
1240,,channel1
1241,,channel1
1242,Stryker Continues Growth Spree via Acquisitions - Analyst Blog,channel1
1243,,channel1
1244,"Abbott, St. Jude Top Views, But Stocks Under Pressure Mylan (MYL) Joins the Tax-Inversion Wave - Analyst Blog Is Medical Device Stock Boston Scientific Corporation (BSX) a Value Stock? MDT, STJ & IHI",channel1
1245,,channel1
1246,"5 New Medical Technologies For Diabetics Will Congress Scuttle the AbbVie-Shire Merger? Stryker Q2 Earnings Rise Marginally, Lag Estimates - Analyst Blog",channel1
1247,,channel1
1248,FT: 25 More Firms May Seek Tax Breaks Overseas,channel1
1249,,channel1
1250,Covidien Earnings Preview: Has Merger News Shaken Expectations?,channel1
1251,Covidien Beats on Q3 Earnings but Revenues Miss - Analyst Blog,channel1
1252,"Medtronic Release Shows FDA Approval for PRESTIGE LP Cervical Disc System Medtronic Reports Closing of Visualase Purchase, Initial Payment ~$64M, All-Cash Deal Valued at Up to $105M How Obama Could End Walgreen's Tax-Inversion Hopes",channel1
1253,"Top 3 MedTech Stocks, Poised to Gain on Earnings - Earnings ESP",channel1
1254,"5 Top Defense Technology Developments in 2014 Edwards Lifesciences Tops Q2 Earnings and Revenues, Guides Up - Analyst Blog Tax Inversion Puts These 3 Mutual Funds in Focus - Best of Funds",channel1
1255,"Mairs & Power Balanced Fund Second Quarter 2014 Commentary Bill Frels Comments on Medtronic Inc Bill Frels' Mairs & Power Growth Fund Second Quarter 2014 Commentary United Therapeutics (UTHR) Up on Q2 Earnings & Revenue Beat - Analyst Blog Tax Inversion: Boon for Firms & Investors, Bane for U.S. Treasury - Analyst Blog",channel1
1256,US M&A Announced Deals Surpass $1 Trillion For 2014 Outlook for August 2014 Is Cardinal Health (CAH) Poised to Beat Earnings Estimates? - Analyst Blog,channel1
1257,Will CVS Caremark (CVS) Surprise Earnings this Quarter? - Analyst Blog,channel1
1258,Will CareFusion Corp. (CFN) Miss Earnings Estimates? - Analyst Blog,channel1
1259,Wright Medical Group Continues to See Wider Loss - Analyst Blog,channel1
1260,Medtronic Receives FDA Approval for Attain Performa Quadripolar Lead And Viva Quad CRT-Ds in US Medtronic Says on August 6 Co Received Request for Additional Information And Documentary Material From FTC Regarding Covidien Deal; Companies to Cooperate Fully Will Progenics (PGNX) Disappoint this Earnings Season? - Analyst Blog,channel1
1261,CareFusion Q4 Earnings Soar and Beat Expectations - Analyst Blog,channel1
1262,"Medtronic Up on Quadripolar Lead, CRT-D Devices' FDA Approval - Analyst Blog Zimmer Posts Poor Americas Sales, Upbeat on Biomet Takeover - Analyst Blog Will Cisco Systems' (CSCO) Earnings Surprise this Season? - Analyst Blog",channel1
1263,"5 Companies That Have Moved Overseas For Lower Taxes ResMed (RMD) Launches Air Solutions for Improved SDB Therapy - Analyst Blog Can Applied Materials (AMAT) Surprise Earnings this Season? - Analyst Blog Impressive Q2 for CVS, Adjusted Medicaid Rate Adds to Margin - Analyst Blog",channel1
1264,What Makes Edwards Lifesciences (EW) a Buy? - Analyst Blog St. Jude Medical Completes Acquiring Pain Solutions Maker - Analyst Blog,channel1
1265,Boston Scientific Poised on Core Market Stabilization - Analyst Blog Cardinal Health Gains on Enhanced Share Repurchase Program - Analyst Blog,channel1
1266,Is Medtronic (MDT) Poised to Beat Q1 Earnings Estimates? - Analyst Blog Retail Sector Earnings in Focus - Earnings Preview,channel1
1267,,channel1
1268,"Dow Flirts With 19,000, S&P 500 Approaches 2,000 & NASDAQ Trading At 14-Year Highs Medtronic Shares Lower Following After-Hours Filing of CEO's Letter to Covidien Collegues Highlighting Q1 Results UPDATE: Medtronic FQ1 Profit Beats Street View #PreMarket Primer: Tuesday, August 19: Dollar General Incites Bidding War Medtronic, Inc. Reports Q1 EPS of $0.93 vs $0.92 Est; Revenue of $4.27B vs $4.25B Est; Reaffirms Outlook Earnings Scheduled For August 19, 2014 Medtronic tops, defends deal Medtronic (MDT) Q1 Earnings, Revenues Beat; Margins Drop - Analyst Blog",channel1
1269,"Morgan Stanley Sees Attractive Risk/Reward For Medtronic #PreMarket Primer: Wednesday, August 20: Chilling ISIS Video Surfaces Company News for August 20, 2014 - Corporate Summary",channel1
1270,,channel1
1271,,channel1
1272,"Medtronic Reports Viva Cardiac Resynchronization Therapy-Pacemaker Now Available in US IRS, Eh? Tim Hortons Deal Could Lower Burger King's Tax Bill FDA Approves Changes Related to Covidien Recall, Shares Dip - Analyst Blog Burger King Plans to Buy Tim Hortons to Alleviate Tax Burden - Analyst Blog",channel1
1273,"Benzinga's M&A Chatter for Tuesday August 26, 2014 S&P 500 Closes Above 2,000; Dow Hits New All-Time High As Markets Continue To Rally US Stock Futures Surge Ahead Of Economic Data Medtronic Acquires Sapiens Steering Brain Stimulation for ~$200M in Cash Medtronic Unveils Viva CRT-P for Heart Failure Therapy in US - Analyst Blog Covidien Acquires Reverse Medical, Shares Decline - Analyst Blog MedTech Defies Sequestration, M&As Steal the Show - Industry Outlook MedTech Defies Sequestration, M&As Steal the Show - Zacks Analyst Interviews",channel1
1274,"Medtronic Reports First Implants in Largest-Ever Trial of Cardiac Resynchronization Therapy, Post-Market Trial Will Assess AdaptivCRT Medtronic Acquires NGC Medical; Had Held 30% Stake; Transaction Values NGC at $350M",channel1
1275,Medtronic Acquires NGC Medical to Boost Hospital Solutions - Analyst Blog Focus On A Big-Picture Purpose To Get Top Results Abbott: A Brighter Future,channel1
1276,Medtronic Initiates Device Implants under Largest CRT Trial - Analyst Blog Covidien Acquires Venous Disease Cure Developer - Analyst Blog,channel1
1277,3 Top-Ranked Medical Equipment Stocks to Buy Now - Analyst Blog Medtronic's Pediatric Anti-Scoliosis Device Wins FDA Nod - Analyst Blog,channel1
1278,US Stock Futures Climb Ahead Of Fed's Beige Book Medtronic Receives CE Mark for Recapturable CoreValve Evolut R System,channel1
1279,CONMED Benefits from Minimally Invasive Surgery Trends - Analyst Blog,channel1
1280,"Stryker Grows via Acquisitions but M&A Deals Pose Risk - Analyst Blog Medtronic Poised on Improved Q1, Covidien Buyout Plan - Analyst Blog",channel1
1281,Medtronic Up on CE Mark Win for CoreValve Evolut R System - Analyst Blog,channel1
1282,,channel1
1283,,channel1
1284,"Medtronic Reports NC Euphora(TM) Coronary Balloon Receives FDA Clearance Top 4 NYSE Stocks In The Medical Appliances & Equipment Industry With The Highest Revenue Corporate Tax Cuts Would Help Treasury And Investors Paulson, Mindich and Soros Bought Covidien; Should You?",channel1
1285,Medtronic Launches NC Euphora Balloon Catheter on FDA Nod - Analyst Blog Medtronic Inc. (MDT) Dividend Stock Analysis,channel1
1286,Medtronic Reports Start of SEEQ Wearable Heart Monitor System in US,channel1
1287,"Medtronic Reports Drug-Coated Balloon Has Shown Strong Clinical, Economic Benefit in Treatment of Peripheral Artery Disease Medtronic's CoreValve Emerges Cost-Efficient in New Trial - Analyst Blog",channel1
